order_id,customer_id,order_date,shipping_date,order_status,total_amount
885057,9472,2024-11-03,2024-11-05,Delivered,131.8
804919,7579,2024-10-12,2024-10-14,Delivered,121.7
722839,4435,2024-07-12,2024-07-15,Pending,163.88
359775,4110,2024-06-01,,Cancelled,187.2
185851,1553,2024-08-13,2024-08-15,Pending,176.49
598633,7708,2024-12-10,,Cancelled,248.63
328874,7954,2024-07-16,2024-07-21,Pending,382.68
998515,2364,2024-07-16,2024-07-20,Pending,156.74
807553,4938,2024-07-01,,Returned,376.63
747596,9996,2024-10-28,2024-10-31,Pending,280.25
556357,3730,2024-07-15,,Returned,174.11
990907,3173,2024-09-02,2024-09-07,Delivered,456.86
231520,9201,2024-10-06,,Cancelled,497.86
428071,5554,2024-10-16,2024-10-19,Pending,230.5
670279,9178,2024-06-23,,Cancelled,347.61
877083,2280,2024-11-20,2024-11-25,Delivered,397.7
939784,3971,2024-09-17,2024-09-24,Delivered,489.68
195065,3057,2024-09-02,2024-09-08,Shipped,104.53
983660,6524,2024-10-12,2024-10-18,Pending,452.81
928997,1026,2024-06-18,,Cancelled,444.6
435780,4181,2024-06-03,2024-06-10,Pending,332.36
235810,3447,2024-09-30,,Cancelled,305.24
660371,2891,2024-11-01,2024-11-03,Delivered,481.85
574512,6507,2024-12-07,2024-12-12,Pending,355.32
866190,6102,2024-06-16,,Cancelled,57.61
534020,9929,2024-07-03,2024-07-05,Pending,74.04
169435,1732,2024-07-09,2024-07-16,Delivered,378.83
743281,1191,2024-12-26,,Returned,311.97
489537,8421,2024-06-04,,Cancelled,447.39
127976,6641,2024-08-15,2024-08-17,Delivered,437.19
183438,9631,2024-10-01,,Cancelled,180.1
912593,2606,2024-07-23,,Returned,207.63
451807,5441,2024-12-21,,Returned,159.14
640005,6275,2024-11-03,,Cancelled,423.11
167663,1216,2024-12-10,,Cancelled,22.71
132927,5406,2024-11-23,2024-11-25,Shipped,469.28
819172,8723,2024-10-06,,Returned,381.03
472737,4554,2024-10-14,,Cancelled,72.26
935757,2362,2024-10-27,,Returned,473.21
388011,2809,2024-11-20,2024-11-26,Pending,417.72
152282,8238,2024-12-15,2024-12-19,Delivered,77.61
127366,2995,2024-09-09,2024-09-14,Shipped,393.28
266412,9888,2024-11-03,2024-11-05,Delivered,21.23
890428,2425,2024-12-30,2025-01-06,Shipped,361.08
766983,2524,2024-07-07,2024-07-09,Delivered,185.71
727559,4184,2024-10-06,2024-10-12,Delivered,80.07
700221,6947,2024-12-20,2024-12-25,Pending,181.75
869542,3237,2024-06-08,2024-06-14,Shipped,88.84
981431,8091,2024-12-10,2024-12-12,Shipped,449.27
494733,4122,2024-07-09,2024-07-11,Shipped,60.91
341334,1762,2024-12-08,,Returned,196.6
295983,7728,2024-06-12,2024-06-19,Pending,117.57
806554,4714,2024-09-16,2024-09-22,Pending,408.48
503085,1145,2024-11-03,2024-11-07,Delivered,332.94
452735,8010,2024-06-12,2024-06-14,Delivered,484.1
160935,6490,2024-06-25,2024-06-28,Shipped,134.07
134652,9190,2024-06-24,,Returned,425.17
508329,2585,2024-11-25,,Returned,493.13
640275,9388,2024-10-29,2024-11-03,Shipped,440.52
925930,4200,2024-11-06,2024-11-13,Delivered,175.3
907243,8372,2024-12-03,2024-12-09,Delivered,413.96
977529,1866,2024-07-18,2024-07-20,Delivered,340.36
586356,1387,2024-09-23,2024-09-30,Delivered,103.88
793335,3006,2024-08-31,2024-09-03,Delivered,271.55
535120,2870,2024-08-09,2024-08-11,Pending,369.11
484893,1036,2024-12-20,2024-12-27,Shipped,280.82
199386,7306,2024-11-15,2024-11-18,Shipped,458.14
592542,8452,2024-11-14,2024-11-21,Pending,20.55
492348,6832,2024-07-21,2024-07-28,Delivered,429.21
136900,6846,2024-06-02,2024-06-09,Delivered,63.81
713416,1849,2024-12-23,2024-12-26,Pending,468.81
175639,3915,2024-11-03,,Returned,277.95
363865,7870,2024-10-22,2024-10-26,Delivered,112.92
880983,3516,2024-06-26,2024-06-29,Shipped,350.55
626751,7218,2024-09-07,,Returned,496.12
126751,7804,2024-06-13,2024-06-15,Pending,223.43
634430,1756,2024-10-15,,Returned,358.15
336786,1256,2024-08-23,,Cancelled,498.31
283196,6120,2024-07-27,2024-08-02,Delivered,190.37
423709,1965,2024-10-16,2024-10-23,Pending,437.88
144311,7778,2024-12-08,2024-12-13,Delivered,455.85
816007,2856,2024-09-23,2024-09-27,Pending,416.61
732758,6104,2024-06-07,,Cancelled,130.22
320069,6134,2024-08-07,2024-08-13,Delivered,468.46
947946,1340,2024-08-08,,Returned,486.77
822732,7633,2024-09-28,2024-10-01,Delivered,82.53
684956,9422,2024-08-02,,Returned,41.92
441115,7024,2024-10-29,2024-10-31,Delivered,161.78
975425,8319,2024-11-05,2024-11-07,Pending,105.13
761586,6858,2024-12-18,,Returned,270.75
511386,7529,2024-09-20,2024-09-27,Shipped,116.3
876622,4207,2024-12-03,,Returned,396.94
858178,5377,2024-07-05,,Cancelled,297.47
495079,2474,2024-07-15,2024-07-17,Delivered,215.26
820841,2812,2024-07-07,2024-07-10,Delivered,342.46
109445,3808,2024-11-24,,Returned,123.61
328776,7899,2024-11-02,,Cancelled,291.55
343605,8250,2024-12-01,2024-12-05,Pending,133.81
306594,8528,2024-10-19,,Cancelled,164.17
637840,8218,2024-08-05,2024-08-09,Delivered,254.35
536572,5178,2024-09-22,2024-09-26,Delivered,235.04
202121,6238,2024-10-10,,Returned,287.05
466548,3482,2024-10-10,2024-10-14,Pending,330.95
752244,8957,2024-10-11,,Cancelled,495.15
204336,7037,2024-09-14,,Cancelled,121.72
640788,2382,2024-08-21,2024-08-25,Delivered,240.31
163351,7166,2024-07-25,2024-07-28,Pending,342.86
674253,5715,2024-12-20,2024-12-23,Delivered,472.12
620424,6310,2024-09-15,,Returned,212.0
441198,8134,2024-11-10,2024-11-17,Pending,36.95
863733,1048,2024-10-15,2024-10-18,Shipped,472.99
133773,7163,2024-09-09,,Cancelled,292.47
460825,4050,2024-11-04,2024-11-10,Shipped,93.51
740802,7011,2024-08-25,2024-08-31,Shipped,394.33
134731,6895,2024-07-07,2024-07-14,Delivered,215.52
667889,7223,2024-06-10,2024-06-15,Delivered,284.5
962287,9651,2024-10-02,2024-10-07,Shipped,301.79
495412,2102,2024-11-23,2024-11-30,Delivered,497.48
682209,3957,2024-11-18,2024-11-22,Shipped,206.88
340056,6257,2024-09-07,,Returned,46.92
433103,6962,2024-10-09,2024-10-14,Pending,179.05
258954,5563,2024-08-23,,Cancelled,345.1
448301,4434,2024-08-22,2024-08-28,Shipped,224.09
377590,2224,2024-06-21,,Returned,81.85
168271,7111,2024-08-26,,Returned,245.51
657190,2056,2024-07-25,,Cancelled,275.1
804512,8211,2024-11-26,2024-12-02,Delivered,116.97
521498,6637,2024-07-13,,Returned,230.12
941165,6548,2024-12-28,2024-12-31,Pending,140.16
878846,4105,2024-09-03,,Cancelled,56.83
278471,8012,2024-11-21,2024-11-27,Pending,308.73
578026,4173,2024-12-04,,Cancelled,250.08
309582,8920,2024-10-03,,Returned,244.29
901462,4620,2024-09-30,2024-10-06,Pending,369.73
624655,5064,2024-12-31,,Cancelled,45.98
927737,3715,2024-12-03,,Cancelled,271.31
556842,3866,2024-08-03,,Returned,323.79
596332,6201,2024-09-28,2024-10-02,Delivered,172.56
140285,6668,2024-08-30,,Cancelled,390.56
329022,4965,2024-06-04,2024-06-07,Shipped,323.06
134470,1363,2024-08-01,2024-08-03,Shipped,448.63
256507,9004,2024-11-07,2024-11-10,Delivered,63.48
946968,6977,2024-09-22,2024-09-27,Pending,57.15
197052,7574,2024-12-30,,Returned,466.84
382621,9841,2024-12-31,,Returned,65.67
862992,8659,2024-07-31,2024-08-05,Shipped,351.43
161898,7925,2024-12-01,,Cancelled,322.51
292459,9196,2024-11-20,,Returned,227.14
376683,6021,2024-11-22,,Returned,339.33
284281,4212,2024-06-19,2024-06-23,Delivered,265.3
894121,6148,2024-09-29,2024-10-04,Delivered,327.93
265692,7837,2024-06-17,2024-06-23,Pending,383.3
723498,8330,2024-09-26,2024-09-30,Shipped,162.72
559345,2928,2024-08-22,,Cancelled,232.38
898916,5617,2024-09-20,2024-09-25,Pending,299.9
854756,2088,2024-11-24,2024-11-29,Delivered,208.44
362296,2495,2024-07-05,2024-07-07,Pending,439.3
536967,8479,2024-10-23,,Returned,68.52
963066,6625,2024-06-28,2024-07-01,Delivered,409.48
923013,6312,2024-09-09,2024-09-14,Delivered,231.67
734131,4282,2024-08-06,2024-08-13,Delivered,399.22
514503,2654,2024-10-13,2024-10-20,Delivered,250.73
983061,1643,2024-06-28,2024-07-03,Shipped,389.89
189442,7692,2024-12-14,2024-12-21,Delivered,50.96
700926,2921,2024-07-11,2024-07-15,Delivered,306.8
650288,7469,2024-08-12,2024-08-14,Shipped,417.38
439224,9561,2024-09-28,2024-09-30,Shipped,499.39
422016,7505,2024-11-20,2024-11-24,Pending,323.05
441830,6463,2024-09-03,2024-09-06,Shipped,31.49
315572,6167,2024-10-01,2024-10-07,Pending,345.65
849505,8535,2024-11-19,2024-11-23,Delivered,454.34
469319,5745,2024-07-24,2024-07-29,Pending,314.34
324199,4902,2024-09-28,,Returned,375.12
230442,4810,2024-09-09,2024-09-12,Pending,141.92
431875,6067,2024-07-16,2024-07-21,Shipped,416.58
998252,2218,2024-07-24,2024-07-28,Pending,113.07
452458,9006,2024-11-02,,Returned,71.44
773550,2258,2024-11-08,2024-11-15,Shipped,263.57
956936,8230,2024-11-18,2024-11-23,Pending,266.75
501626,5224,2024-11-02,2024-11-09,Shipped,196.08
397528,9442,2024-10-06,,Cancelled,292.2
487157,3722,2024-09-28,2024-10-03,Delivered,483.68
515064,5714,2024-07-01,,Cancelled,105.16
985850,2567,2024-11-17,2024-11-23,Shipped,499.97
830046,1812,2024-07-30,,Returned,21.82
531468,7984,2024-10-29,2024-10-31,Shipped,20.08
261366,4157,2024-07-04,,Returned,142.82
877492,2669,2024-08-19,,Returned,336.21
341466,8574,2024-06-16,,Returned,26.16
105082,5312,2024-08-28,2024-08-31,Pending,122.8
591938,8550,2024-06-19,,Returned,496.15
700237,8543,2024-12-21,2024-12-25,Shipped,327.79
392082,5558,2024-11-18,2024-11-25,Delivered,401.57
460189,7840,2024-11-02,,Returned,445.92
183391,8652,2024-07-04,,Returned,277.55
157645,7900,2024-10-03,2024-10-09,Delivered,297.52
652297,9558,2024-09-23,,Cancelled,235.47
749147,4334,2024-07-14,2024-07-20,Delivered,162.07
751883,2749,2024-10-01,2024-10-04,Pending,101.7
824796,1932,2024-08-05,2024-08-11,Delivered,341.92
717997,7020,2024-06-01,2024-06-07,Shipped,45.03
990558,6868,2024-09-05,,Returned,352.87
704252,8824,2024-10-12,,Cancelled,62.68
340305,6145,2024-11-20,,Cancelled,143.95
349836,1051,2024-10-25,2024-10-28,Shipped,149.57
310480,9329,2024-09-25,,Cancelled,323.99
883431,8190,2024-10-09,2024-10-15,Delivered,285.74
477304,1725,2024-11-15,2024-11-18,Delivered,459.62
197452,1612,2024-10-31,,Cancelled,408.59
226022,7977,2024-08-07,,Cancelled,380.58
950655,4142,2024-07-27,,Returned,213.27
890941,7416,2024-11-10,2024-11-16,Delivered,421.51
339910,5447,2024-07-03,2024-07-07,Pending,163.73
387188,4728,2024-11-23,,Returned,465.28
626134,6174,2024-11-03,,Returned,415.63
442761,8892,2024-12-24,2024-12-26,Delivered,149.13
485127,4190,2024-08-21,,Returned,117.38
372612,9262,2024-06-29,2024-07-02,Shipped,253.81
404870,1969,2024-12-25,2024-12-28,Shipped,42.78
441842,3790,2024-12-03,,Cancelled,257.02
823081,1313,2024-08-14,,Returned,198.59
904010,6505,2024-11-24,2024-11-29,Shipped,368.74
590190,8769,2024-06-07,2024-06-11,Delivered,105.74
586331,4713,2024-08-09,2024-08-15,Delivered,372.25
958021,9588,2024-09-20,2024-09-24,Shipped,478.07
118829,1316,2024-07-26,2024-07-28,Shipped,73.49
782429,7688,2024-10-04,,Cancelled,389.21
841748,4149,2024-08-30,,Cancelled,188.13
505582,9341,2024-10-20,2024-10-23,Delivered,358.88
603089,9396,2024-06-27,2024-06-30,Shipped,114.16
238178,6891,2024-06-24,2024-06-27,Shipped,322.26
389292,9618,2024-12-31,,Returned,440.22
611291,3920,2024-11-13,,Cancelled,434.45
204006,5622,2024-11-30,,Cancelled,61.31
728850,2850,2024-12-02,,Cancelled,126.24
984659,3215,2024-09-01,,Cancelled,403.0
686787,7603,2024-11-23,,Cancelled,375.37
194287,2802,2024-12-23,2024-12-26,Pending,145.2
298814,9192,2024-11-20,2024-11-22,Delivered,138.88
326209,8063,2024-08-21,2024-08-28,Delivered,363.28
365472,2150,2024-09-21,2024-09-26,Delivered,110.7
983574,2808,2024-07-11,2024-07-18,Shipped,121.32
498395,4660,2024-09-18,2024-09-20,Pending,198.19
470861,8828,2024-06-15,,Cancelled,430.65
400001,2721,2024-10-11,,Cancelled,371.13
763794,8075,2024-06-30,2024-07-03,Delivered,198.72
433145,2181,2024-06-09,2024-06-11,Shipped,373.42
423148,1460,2024-11-26,2024-11-28,Shipped,418.96
288372,7212,2024-09-16,2024-09-23,Pending,330.02
680236,5817,2024-12-19,2024-12-25,Pending,317.57
703433,5410,2024-08-11,2024-08-17,Pending,247.9
370501,8813,2024-10-16,,Cancelled,483.39
455487,2910,2024-10-08,,Returned,269.64
973909,9193,2024-08-03,2024-08-10,Delivered,295.8
939938,8783,2024-08-17,2024-08-19,Pending,360.09
235476,5047,2024-06-28,,Cancelled,358.32
600351,7197,2024-06-02,,Cancelled,289.24
464977,2140,2024-08-13,2024-08-15,Delivered,61.56
211061,1798,2024-12-07,,Cancelled,259.66
707320,6212,2024-09-14,2024-09-19,Pending,101.55
141020,8849,2024-10-03,,Returned,124.4
187839,5050,2024-08-30,,Cancelled,93.15
852680,9577,2024-11-13,2024-11-15,Shipped,34.02
504388,5142,2024-09-20,2024-09-24,Delivered,229.56
893307,2228,2024-06-10,2024-06-12,Shipped,439.32
506242,2473,2024-12-02,2024-12-09,Delivered,133.58
807012,1313,2024-12-30,,Returned,338.86
692862,9677,2024-09-28,2024-10-04,Pending,450.87
613134,2920,2024-11-20,2024-11-24,Delivered,224.51
110440,7374,2024-10-29,,Returned,60.99
260597,7498,2024-07-18,,Returned,224.81
925122,9623,2024-11-17,,Returned,187.9
552493,6623,2024-12-25,2024-12-28,Delivered,275.3
792571,3958,2024-08-21,2024-08-28,Delivered,436.69
775844,6957,2024-07-06,2024-07-11,Shipped,356.67
436130,8657,2024-10-03,2024-10-09,Pending,71.15
397885,7650,2024-09-02,,Cancelled,117.27
370726,2196,2024-10-06,,Returned,408.56
580699,7427,2024-07-19,,Cancelled,152.5
338639,1854,2024-12-28,2025-01-04,Delivered,431.04
988854,4363,2024-09-12,2024-09-19,Pending,85.55
888948,9273,2024-11-14,2024-11-21,Pending,470.44
362180,6079,2024-12-07,2024-12-13,Delivered,325.23
979341,8660,2024-07-15,,Cancelled,40.65
829904,1108,2024-07-12,,Returned,494.86
320433,3697,2024-06-23,2024-06-28,Pending,325.86
621046,2874,2024-12-22,,Cancelled,297.13
740036,4773,2024-10-30,,Returned,147.28
765584,1015,2024-11-19,2024-11-22,Shipped,354.22
114110,1931,2024-09-15,,Returned,351.39
539879,6286,2024-10-21,,Cancelled,53.63
522934,2375,2024-09-04,2024-09-06,Pending,96.13
458713,4735,2024-10-30,,Cancelled,313.17
795779,8151,2024-08-27,,Returned,212.22
733516,9496,2024-10-18,2024-10-25,Shipped,220.9
245639,6797,2024-11-30,2024-12-03,Delivered,224.25
906891,2076,2024-12-13,2024-12-15,Shipped,325.66
695676,9734,2024-06-26,,Cancelled,52.16
652776,5761,2024-10-31,,Cancelled,169.2
491764,2790,2024-11-18,2024-11-20,Shipped,27.93
545344,1932,2024-10-14,,Cancelled,250.49
231031,2347,2024-08-04,,Returned,440.9
574478,7111,2024-11-18,2024-11-23,Shipped,122.75
432299,2662,2024-07-11,2024-07-15,Pending,117.51
338628,7572,2024-12-04,2024-12-08,Pending,250.04
720548,8948,2024-12-29,,Returned,288.21
117738,6598,2024-11-06,,Cancelled,440.4
742274,5604,2024-12-09,2024-12-11,Delivered,61.24
149039,4681,2024-10-14,2024-10-20,Pending,431.75
621822,1073,2024-07-27,,Returned,79.81
299820,3034,2024-07-09,2024-07-11,Shipped,472.97
399341,1436,2024-10-23,2024-10-29,Shipped,53.25
360239,3944,2024-06-23,,Returned,419.15
822276,5697,2024-09-05,2024-09-12,Shipped,317.93
151699,1946,2024-10-26,2024-10-29,Shipped,167.51
678384,7144,2024-12-04,2024-12-07,Pending,126.92
419464,8392,2024-06-25,,Returned,126.92
262135,6299,2024-12-03,,Cancelled,395.39
710658,8768,2024-11-13,2024-11-15,Delivered,156.71
905740,6693,2024-10-11,,Returned,135.11
267140,4472,2024-08-14,2024-08-16,Delivered,267.9
926342,6524,2024-09-12,2024-09-17,Shipped,105.06
495490,5130,2024-06-23,2024-06-29,Pending,172.49
296707,8688,2024-10-02,,Returned,302.78
758316,6739,2024-08-03,2024-08-05,Pending,127.75
841912,6439,2024-10-05,,Returned,240.69
379396,5961,2024-11-01,2024-11-07,Shipped,215.82
233683,2297,2024-08-12,2024-08-16,Delivered,185.49
677227,3063,2024-12-12,2024-12-18,Delivered,444.49
751667,4261,2024-07-21,2024-07-26,Shipped,417.81
597922,2481,2024-06-29,2024-07-03,Delivered,488.9
241412,3166,2024-09-01,2024-09-08,Delivered,464.89
867285,9703,2024-06-04,,Returned,46.91
483774,2140,2024-09-08,,Returned,203.02
536265,3097,2024-09-26,2024-10-02,Shipped,273.94
943819,2825,2024-12-14,,Returned,228.9
871341,5679,2024-11-22,,Cancelled,105.21
738317,8582,2024-07-18,2024-07-23,Delivered,498.24
706294,4723,2024-08-04,,Cancelled,103.2
516935,2494,2024-12-17,2024-12-23,Shipped,24.36
214471,2142,2024-10-26,2024-10-31,Shipped,152.45
880834,2635,2024-06-29,2024-07-03,Pending,467.37
112623,8364,2024-11-13,,Returned,311.79
943548,3534,2024-11-10,2024-11-14,Pending,238.21
641603,5668,2024-10-01,2024-10-04,Shipped,360.32
614366,8818,2024-10-14,2024-10-20,Shipped,169.34
361846,8482,2024-12-31,2025-01-03,Pending,361.42
656839,3294,2024-09-24,,Returned,358.46
169662,5990,2024-10-07,,Cancelled,369.61
583741,2889,2024-07-06,2024-07-10,Pending,350.24
861678,2871,2024-09-28,2024-10-04,Shipped,448.99
646097,9877,2024-09-08,2024-09-13,Pending,58.99
869168,3550,2024-06-29,2024-07-04,Pending,423.87
816959,7331,2024-08-01,2024-08-05,Pending,494.63
124011,7621,2024-07-02,2024-07-06,Pending,163.64
923438,2912,2024-08-01,2024-08-08,Delivered,198.53
811340,8837,2024-11-03,,Returned,298.91
685529,9467,2024-07-09,2024-07-12,Delivered,203.13
717930,3418,2024-10-27,2024-10-31,Pending,336.4
571209,3909,2024-08-20,2024-08-24,Pending,91.02
418909,7477,2024-07-10,2024-07-14,Pending,95.01
205719,6646,2024-09-09,,Returned,26.66
961294,8143,2024-07-16,,Cancelled,337.84
729028,9024,2024-11-10,,Returned,308.46
633157,7932,2024-08-23,2024-08-25,Shipped,100.95
337119,9819,2024-09-25,2024-09-27,Shipped,230.46
343787,1701,2024-08-08,2024-08-10,Shipped,79.48
135170,8303,2024-06-01,2024-06-08,Delivered,421.65
882431,1598,2024-06-10,2024-06-15,Shipped,217.93
906834,6834,2024-12-08,,Returned,179.67
244392,3794,2024-06-05,2024-06-11,Shipped,149.93
841586,3629,2024-12-04,2024-12-09,Pending,68.66
911996,9235,2024-06-02,2024-06-09,Pending,46.19
580368,5232,2024-09-04,2024-09-07,Delivered,167.37
247062,4086,2024-08-18,2024-08-24,Pending,127.99
208057,4357,2024-11-20,2024-11-27,Shipped,412.21
847797,9739,2024-07-13,2024-07-16,Delivered,279.71
574662,9648,2024-12-22,2024-12-27,Delivered,303.47
306177,4376,2024-11-12,,Returned,65.55
737042,1584,2024-06-27,2024-06-30,Shipped,123.07
251883,3926,2024-08-20,2024-08-23,Pending,180.59
406492,7851,2024-11-03,2024-11-10,Pending,317.38
122249,8175,2024-10-21,,Returned,183.64
603788,5506,2024-10-12,,Cancelled,128.55
326190,9869,2024-09-06,2024-09-09,Delivered,55.94
610592,4089,2024-08-04,2024-08-07,Delivered,233.64
556380,6691,2024-12-29,,Returned,339.72
847052,8028,2024-10-07,2024-10-09,Delivered,428.23
706090,9090,2024-07-26,2024-07-29,Shipped,465.86
624247,6871,2024-07-03,,Cancelled,410.11
661801,5485,2024-12-23,2024-12-27,Pending,135.84
481338,6193,2024-10-15,,Cancelled,277.15
775252,4851,2024-07-03,,Returned,85.99
457965,2007,2024-11-07,,Cancelled,195.08
169335,6777,2024-12-10,2024-12-17,Shipped,249.92
486223,4726,2024-08-15,,Returned,353.42
823966,3070,2024-11-19,2024-11-23,Pending,159.32
992836,3207,2024-09-25,2024-10-02,Pending,41.71
486615,2074,2024-10-14,2024-10-17,Delivered,341.72
327328,5915,2024-10-27,2024-10-29,Delivered,63.72
368908,7098,2024-08-15,2024-08-20,Delivered,30.55
462251,2639,2024-07-28,,Returned,449.78
751439,3226,2024-09-24,,Cancelled,369.16
949642,1835,2024-06-17,2024-06-24,Shipped,124.62
618470,6726,2024-07-20,2024-07-27,Shipped,250.42
419347,7544,2024-06-01,2024-06-05,Shipped,77.32
523514,8742,2024-11-26,2024-11-29,Shipped,182.0
771514,8748,2024-10-08,2024-10-14,Shipped,141.44
139164,5271,2024-12-01,,Cancelled,48.69
686577,7568,2024-10-25,2024-11-01,Delivered,127.5
528134,3244,2024-08-26,2024-09-01,Delivered,369.8
176780,1119,2024-07-31,,Returned,168.15
215865,7155,2024-09-09,2024-09-15,Pending,454.92
331277,6033,2024-07-19,,Returned,256.9
275552,6294,2024-12-11,2024-12-13,Shipped,408.01
264752,8939,2024-10-06,2024-10-08,Delivered,44.9
638465,5910,2024-08-16,2024-08-18,Pending,455.43
431065,6478,2024-12-13,2024-12-16,Shipped,84.81
444093,2079,2024-07-09,,Returned,293.59
387077,1875,2024-07-03,,Cancelled,399.1
865778,5083,2024-08-05,,Cancelled,343.98
788422,4046,2024-12-21,2024-12-26,Delivered,126.93
883809,1842,2024-11-24,2024-11-27,Pending,25.1
731637,1739,2024-10-16,2024-10-19,Pending,106.83
652921,7128,2024-10-04,2024-10-07,Delivered,254.59
421792,1452,2024-08-26,2024-08-28,Shipped,488.49
854478,9269,2024-06-10,,Cancelled,310.66
607579,8633,2024-10-05,2024-10-12,Shipped,320.32
551040,3108,2024-10-01,,Cancelled,326.14
765892,8685,2024-06-05,,Returned,259.48
496312,6281,2024-10-28,2024-11-04,Shipped,496.29
810408,1761,2024-12-07,,Cancelled,85.43
736393,5312,2024-07-31,2024-08-07,Pending,96.18
503381,4018,2024-11-28,,Cancelled,310.32
843370,8699,2024-11-25,2024-12-02,Shipped,271.22
128530,4078,2024-08-05,,Returned,326.95
832302,3823,2024-06-01,,Returned,198.45
182236,2047,2024-07-16,,Returned,228.91
769129,9917,2024-08-01,2024-08-04,Pending,277.17
579820,9267,2024-10-27,,Cancelled,83.21
387562,5316,2024-09-01,2024-09-04,Shipped,365.93
544353,4879,2024-10-05,,Returned,61.44
827824,7040,2024-08-26,,Returned,272.22
514165,3901,2024-10-07,2024-10-14,Delivered,375.42
377025,7330,2024-08-31,2024-09-05,Shipped,21.01
678775,6910,2024-09-28,,Cancelled,319.34
172105,5546,2024-11-28,,Cancelled,360.2
130323,9946,2024-08-02,,Cancelled,358.54
618609,8893,2024-06-14,2024-06-21,Shipped,326.58
191480,8001,2024-08-29,2024-09-02,Delivered,264.87
829343,8893,2024-09-10,2024-09-14,Shipped,89.2
109954,1758,2024-11-29,2024-12-05,Delivered,148.48
600758,4677,2024-08-18,2024-08-25,Pending,235.11
